[2026-02-18 10:01:32] --- ALERT SYSTEM REBOOTED ---
[2026-02-18 10:04:29] --- ALERT SYSTEM REBOOTED ---
[2026-02-18 10:20:50] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:50] Device query done. Found=True
[2026-02-18 10:20:50] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:50] [ML] Starting report for N/A
[2026-02-18 10:20:50] [ML] Risk calc: MODERATE
[2026-02-18 10:20:50] [ML] Health check done
[2026-02-18 10:20:50] [ML] Prediction done
[2026-02-18 10:20:50] [ML] Text generation done
[2026-02-18 10:20:50] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:844.6, Risk:MODERATE
[2026-02-18 10:20:50] Found 2 active alert configs.
[2026-02-18 10:20:50] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:50] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:50] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:51] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:51] Device query done. Found=True
[2026-02-18 10:20:51] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:51] [ML] Starting report for N/A
[2026-02-18 10:20:51] [ML] Risk calc: MODERATE
[2026-02-18 10:20:51] [ML] Health check done
[2026-02-18 10:20:51] [ML] Prediction done
[2026-02-18 10:20:51] [ML] Text generation done
[2026-02-18 10:20:51] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:844.2, Risk:MODERATE
[2026-02-18 10:20:51] Found 2 active alert configs.
[2026-02-18 10:20:51] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:51] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:51] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:51] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:51] Device query done. Found=True
[2026-02-18 10:20:51] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:51] [ML] Starting report for N/A
[2026-02-18 10:20:51] [ML] Risk calc: MODERATE
[2026-02-18 10:20:51] [ML] Health check done
[2026-02-18 10:20:51] [ML] Prediction done
[2026-02-18 10:20:51] [ML] Text generation done
[2026-02-18 10:20:52] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:843.6, Risk:MODERATE
[2026-02-18 10:20:52] Found 2 active alert configs.
[2026-02-18 10:20:52] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:52] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:52] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:52] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:52] Device query done. Found=True
[2026-02-18 10:20:52] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:52] [ML] Starting report for N/A
[2026-02-18 10:20:52] [ML] Risk calc: MODERATE
[2026-02-18 10:20:52] [ML] Health check done
[2026-02-18 10:20:52] [ML] Prediction done
[2026-02-18 10:20:52] [ML] Text generation done
[2026-02-18 10:20:53] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:843.2, Risk:MODERATE
[2026-02-18 10:20:53] Found 2 active alert configs.
[2026-02-18 10:20:53] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:53] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:53] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:53] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:53] Device query done. Found=True
[2026-02-18 10:20:53] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:53] [ML] Starting report for N/A
[2026-02-18 10:20:53] [ML] Risk calc: MODERATE
[2026-02-18 10:20:53] [ML] Health check done
[2026-02-18 10:20:53] [ML] Prediction done
[2026-02-18 10:20:53] [ML] Text generation done
[2026-02-18 10:20:53] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:843.4, Risk:MODERATE
[2026-02-18 10:20:53] Found 2 active alert configs.
[2026-02-18 10:20:53] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:53] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:53] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:53] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:54] Device query done. Found=True
[2026-02-18 10:20:54] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:54] [ML] Starting report for N/A
[2026-02-18 10:20:54] [ML] Risk calc: MODERATE
[2026-02-18 10:20:54] [ML] Health check done
[2026-02-18 10:20:54] [ML] Prediction done
[2026-02-18 10:20:54] [ML] Text generation done
[2026-02-18 10:20:54] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:843.2, Risk:MODERATE
[2026-02-18 10:20:54] Found 2 active alert configs.
[2026-02-18 10:20:54] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:54] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:54] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:54] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:54] Device query done. Found=True
[2026-02-18 10:20:54] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:54] [ML] Starting report for N/A
[2026-02-18 10:20:54] [ML] Risk calc: MODERATE
[2026-02-18 10:20:54] [ML] Health check done
[2026-02-18 10:20:54] [ML] Prediction done
[2026-02-18 10:20:54] [ML] Text generation done
[2026-02-18 10:20:55] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:842.8, Risk:MODERATE
[2026-02-18 10:20:55] Found 2 active alert configs.
[2026-02-18 10:20:55] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:55] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:55] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:55] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:55] Device query done. Found=True
[2026-02-18 10:20:55] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:55] [ML] Starting report for N/A
[2026-02-18 10:20:55] [ML] Risk calc: MODERATE
[2026-02-18 10:20:55] [ML] Health check done
[2026-02-18 10:20:55] [ML] Prediction done
[2026-02-18 10:20:55] [ML] Text generation done
[2026-02-18 10:20:55] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:843.0, Risk:MODERATE
[2026-02-18 10:20:56] Found 2 active alert configs.
[2026-02-18 10:20:56] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:56] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:56] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:56] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:56] Device query done. Found=True
[2026-02-18 10:20:56] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:56] [ML] Starting report for N/A
[2026-02-18 10:20:56] [ML] Risk calc: MODERATE
[2026-02-18 10:20:56] [ML] Health check done
[2026-02-18 10:20:56] [ML] Prediction done
[2026-02-18 10:20:56] [ML] Text generation done
[2026-02-18 10:20:56] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:843.6, Risk:MODERATE
[2026-02-18 10:20:56] Found 2 active alert configs.
[2026-02-18 10:20:56] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:56] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:56] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:56] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:56] Device query done. Found=True
[2026-02-18 10:20:57] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:57] [ML] Starting report for N/A
[2026-02-18 10:20:57] [ML] Risk calc: MODERATE
[2026-02-18 10:20:57] [ML] Health check done
[2026-02-18 10:20:57] [ML] Prediction done
[2026-02-18 10:20:57] [ML] Text generation done
[2026-02-18 10:20:57] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:843.6, Risk:MODERATE
[2026-02-18 10:20:57] Found 2 active alert configs.
[2026-02-18 10:20:57] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:57] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:57] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:57] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:57] Device query done. Found=True
[2026-02-18 10:20:57] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:57] [ML] Starting report for N/A
[2026-02-18 10:20:57] [ML] Risk calc: MODERATE
[2026-02-18 10:20:57] [ML] Health check done
[2026-02-18 10:20:57] [ML] Prediction done
[2026-02-18 10:20:57] [ML] Text generation done
[2026-02-18 10:20:58] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:843.4, Risk:MODERATE
[2026-02-18 10:20:58] Found 2 active alert configs.
[2026-02-18 10:20:58] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:58] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:58] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:58] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:58] Device query done. Found=True
[2026-02-18 10:20:58] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:58] [ML] Starting report for N/A
[2026-02-18 10:20:58] [ML] Risk calc: MODERATE
[2026-02-18 10:20:58] [ML] Health check done
[2026-02-18 10:20:58] [ML] Prediction done
[2026-02-18 10:20:58] [ML] Text generation done
[2026-02-18 10:20:59] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:843.2, Risk:MODERATE
[2026-02-18 10:20:59] Found 2 active alert configs.
[2026-02-18 10:20:59] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:59] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:59] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:59] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:59] Device query done. Found=True
[2026-02-18 10:20:59] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:59] [ML] Starting report for N/A
[2026-02-18 10:20:59] [ML] Risk calc: MODERATE
[2026-02-18 10:20:59] [ML] Health check done
[2026-02-18 10:20:59] [ML] Prediction done
[2026-02-18 10:20:59] [ML] Text generation done
[2026-02-18 10:20:59] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:843.2, Risk:MODERATE
[2026-02-18 10:20:59] Found 2 active alert configs.
[2026-02-18 10:20:59] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:59] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:59] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:59] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:21:00] Device query done. Found=True
[2026-02-18 10:21:00] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:21:00] [ML] Starting report for N/A
[2026-02-18 10:21:00] [ML] Risk calc: MODERATE
[2026-02-18 10:21:00] [ML] Health check done
[2026-02-18 10:21:00] [ML] Prediction done
[2026-02-18 10:21:00] [ML] Text generation done
[2026-02-18 10:21:00] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:842.4, Risk:MODERATE
[2026-02-18 10:21:00] Found 2 active alert configs.
[2026-02-18 10:21:00] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:21:00] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:21:00] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:21:00] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:21:00] Device query done. Found=True
[2026-02-18 10:21:00] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:21:00] [ML] Starting report for N/A
[2026-02-18 10:21:00] [ML] Risk calc: MODERATE
[2026-02-18 10:21:00] [ML] Health check done
[2026-02-18 10:21:00] [ML] Prediction done
[2026-02-18 10:21:00] [ML] Text generation done
[2026-02-18 10:21:01] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:842.0, Risk:MODERATE
[2026-02-18 10:21:01] Found 2 active alert configs.
[2026-02-18 10:21:01] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:21:01] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:21:01] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:21:01] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:21:01] Device query done. Found=True
[2026-02-18 10:21:01] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:21:01] [ML] Starting report for N/A
[2026-02-18 10:21:01] [ML] Risk calc: MODERATE
[2026-02-18 10:21:01] [ML] Health check done
[2026-02-18 10:21:01] [ML] Prediction done
[2026-02-18 10:21:01] [ML] Text generation done
[2026-02-18 10:21:02] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:841.6, Risk:MODERATE
[2026-02-18 10:21:02] Found 2 active alert configs.
[2026-02-18 10:21:02] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:21:02] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:21:02] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:21:02] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:21:02] Device query done. Found=True
[2026-02-18 10:21:02] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:21:02] [ML] Starting report for N/A
[2026-02-18 10:21:02] [ML] Risk calc: MODERATE
[2026-02-18 10:21:02] [ML] Health check done
[2026-02-18 10:21:02] [ML] Prediction done
[2026-02-18 10:21:02] [ML] Text generation done
[2026-02-18 10:21:02] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:841.8, Risk:MODERATE
[2026-02-18 10:21:02] Found 2 active alert configs.
[2026-02-18 10:21:02] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:21:02] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:21:02] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:21:03] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:21:03] Device query done. Found=True
[2026-02-18 10:21:03] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:21:03] [ML] Starting report for N/A
[2026-02-18 10:21:03] [ML] Risk calc: MODERATE
[2026-02-18 10:21:03] [ML] Health check done
[2026-02-18 10:21:03] [ML] Prediction done
[2026-02-18 10:21:03] [ML] Text generation done
[2026-02-18 10:21:03] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:841.6, Risk:MODERATE
[2026-02-18 10:21:03] Found 2 active alert configs.
[2026-02-18 10:21:03] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:21:03] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:21:03] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:21:03] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:21:03] Device query done. Found=True
[2026-02-18 10:21:03] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:21:03] [ML] Starting report for N/A
[2026-02-18 10:21:03] [ML] Risk calc: MODERATE
[2026-02-18 10:21:03] [ML] Health check done
[2026-02-18 10:21:03] [ML] Prediction done
[2026-02-18 10:21:03] [ML] Text generation done
[2026-02-18 10:21:04] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:841.8, Risk:MODERATE
[2026-02-18 10:21:04] Found 2 active alert configs.
[2026-02-18 10:21:04] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:21:04] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:21:04] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:21:04] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:21:04] Device query done. Found=True
[2026-02-18 10:21:04] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:21:04] [ML] Starting report for N/A
[2026-02-18 10:21:04] [ML] Risk calc: MODERATE
[2026-02-18 10:21:04] [ML] Health check done
[2026-02-18 10:21:04] [ML] Prediction done
[2026-02-18 10:21:04] [ML] Text generation done
[2026-02-18 10:21:05] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:841.6, Risk:MODERATE
[2026-02-18 10:21:05] Found 2 active alert configs.
[2026-02-18 10:21:05] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:21:05] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:21:05] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:21:05] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:21:05] Device query done. Found=True
[2026-02-18 10:21:05] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:21:05] [ML] Starting report for N/A
[2026-02-18 10:21:05] [ML] Risk calc: MODERATE
[2026-02-18 10:21:05] [ML] Health check done
[2026-02-18 10:21:05] [ML] Prediction done
[2026-02-18 10:21:05] [ML] Text generation done
[2026-02-18 10:21:05] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:841.8, Risk:MODERATE
[2026-02-18 10:21:05] Found 2 active alert configs.
[2026-02-18 10:21:05] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:21:05] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:21:05] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:21:05] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:21:05] Device query done. Found=True
[2026-02-18 10:21:06] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:21:06] [ML] Starting report for N/A
[2026-02-18 10:21:06] [ML] Risk calc: MODERATE
[2026-02-18 10:21:06] [ML] Health check done
[2026-02-18 10:21:06] [ML] Prediction done
[2026-02-18 10:21:06] [ML] Text generation done
[2026-02-18 10:21:06] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:841.6, Risk:MODERATE
[2026-02-18 10:21:06] Found 2 active alert configs.
[2026-02-18 10:21:06] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:21:06] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:21:06] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:21:06] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:21:06] Device query done. Found=True
[2026-02-18 10:21:06] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:21:06] [ML] Starting report for N/A
[2026-02-18 10:21:06] [ML] Risk calc: MODERATE
[2026-02-18 10:21:06] [ML] Health check done
[2026-02-18 10:21:06] [ML] Prediction done
[2026-02-18 10:21:06] [ML] Text generation done
[2026-02-18 10:21:07] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:841.4, Risk:MODERATE
[2026-02-18 10:21:07] Found 2 active alert configs.
[2026-02-18 10:21:07] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:21:07] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:21:07] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:21:07] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:21:07] Device query done. Found=True
[2026-02-18 10:21:07] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:21:07] [ML] Starting report for N/A
[2026-02-18 10:21:07] [ML] Risk calc: MODERATE
[2026-02-18 10:21:07] [ML] Health check done
[2026-02-18 10:21:07] [ML] Prediction done
[2026-02-18 10:21:07] [ML] Text generation done
[2026-02-18 10:21:08] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:841.4, Risk:MODERATE
[2026-02-18 10:21:08] Found 2 active alert configs.
[2026-02-18 10:21:08] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:21:08] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:21:08] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:21:08] Target Device: DASHBOARD_skunthal_gitam_in
